date,codneg,preabe,preult
2016-01-04,PARC3,9.65,9.56
2016-01-05,PARC3,9.52,9.8
2016-01-06,PARC3,9.67,9.69
2016-01-07,PARC3,9.7,9.65
2016-01-08,PARC3,9.8,9.79
2016-01-11,PARC3,9.79,9.7
2016-01-12,PARC3,9.9,10.35
2016-01-13,PARC3,10.33,10.31
2016-01-14,PARC3,10.34,10.0
2016-01-15,PARC3,9.98,9.9
2016-01-18,PARC3,9.97,9.75
2016-01-19,PARC3,9.96,9.64
2016-01-20,PARC3,9.52,9.45
2016-01-21,PARC3,9.45,9.45
2016-01-22,PARC3,9.45,9.44
2016-01-26,PARC3,9.38,9.35
2016-01-27,PARC3,9.3,9.77
2016-01-28,PARC3,9.63,9.75
2016-01-29,PARC3,9.76,10.1
2016-02-01,PARC3,10.1,10.28
2016-02-02,PARC3,10.26,10.34
2016-02-03,PARC3,10.3,10.0
2016-02-04,PARC3,9.97,10.0
2016-02-05,PARC3,10.0,10.25
2016-02-10,PARC3,10.15,10.25
2016-02-11,PARC3,10.28,10.1
2016-02-12,PARC3,10.22,10.15
2016-02-15,PARC3,10.15,10.0
2016-02-16,PARC3,9.99,9.96
2016-02-17,PARC3,9.96,9.86
2016-02-18,PARC3,9.82,9.94
2016-02-19,PARC3,9.9,10.0
2016-02-22,PARC3,10.1,9.99
2016-02-23,PARC3,10.15,10.0
2016-02-24,PARC3,9.88,9.52
2016-02-25,PARC3,9.58,9.49
2016-02-26,PARC3,9.41,9.56
2016-02-29,PARC3,9.6,9.7
2016-03-01,PARC3,9.71,9.99
2016-03-02,PARC3,9.95,10.08
2016-03-03,PARC3,10.08,10.3
2016-03-04,PARC3,10.3,10.8
2016-03-07,PARC3,10.8,10.6
2016-03-08,PARC3,10.6,10.87
2016-03-09,PARC3,10.86,11.0
2016-03-10,PARC3,11.09,11.5
2016-03-11,PARC3,11.41,12.15
2016-03-14,PARC3,12.0,11.83
2016-03-15,PARC3,11.8,11.7
2016-03-16,PARC3,11.71,11.7
2016-03-17,PARC3,11.94,12.07
2016-03-18,PARC3,12.0,12.48
2016-03-21,PARC3,12.3,11.92
2016-03-22,PARC3,11.91,12.0
2016-03-23,PARC3,11.96,11.8
2016-03-24,PARC3,11.69,11.6
2016-03-28,PARC3,11.89,11.83
2016-03-29,PARC3,11.8,12.15
2016-03-30,PARC3,12.0,12.48
2016-03-31,PARC3,12.48,12.2
2016-04-01,PARC3,12.11,11.81
2016-04-04,PARC3,11.81,11.68
2016-04-05,PARC3,11.43,11.5
2016-04-06,PARC3,11.29,11.35
2016-04-07,PARC3,11.4,11.0
2016-04-08,PARC3,11.29,11.24
2016-04-11,PARC3,11.27,11.0
2016-04-12,PARC3,11.25,11.09
2016-04-13,PARC3,11.12,10.97
2016-04-14,PARC3,11.15,10.89
2016-04-15,PARC3,11.05,10.75
2016-04-18,PARC3,10.82,10.96
2016-04-19,PARC3,10.95,11.15
2016-04-20,PARC3,11.15,11.29
2016-04-22,PARC3,11.41,11.45
2016-04-25,PARC3,11.4,11.4
2016-04-26,PARC3,11.41,11.37
2016-04-27,PARC3,11.37,11.38
2016-04-28,PARC3,11.15,11.4
2016-04-29,PARC3,11.5,11.55
2016-05-02,PARC3,11.57,11.69
2016-05-03,PARC3,11.68,11.63
2016-05-04,PARC3,11.56,11.53
2016-05-05,PARC3,11.5,11.35
2016-05-06,PARC3,11.21,11.0
2016-05-09,PARC3,11.06,11.04
2016-05-10,PARC3,11.15,11.16
2016-05-11,PARC3,11.16,11.1
2016-05-12,PARC3,11.25,11.27
2016-05-13,PARC3,11.3,11.15
2016-05-16,PARC3,11.15,10.95
2016-05-17,PARC3,10.98,11.08
2016-05-18,PARC3,10.89,11.09
2016-05-19,PARC3,11.15,11.0
2016-05-20,PARC3,11.16,11.1
2016-05-23,PARC3,10.99,11.48
2016-05-24,PARC3,11.31,11.15
2016-05-25,PARC3,11.25,11.25
2016-05-27,PARC3,11.15,11.05
2016-05-30,PARC3,11.03,11.45
2016-05-31,PARC3,11.3,11.51
2016-06-01,PARC3,11.51,11.5
2016-06-02,PARC3,11.51,11.38
2016-06-03,PARC3,11.25,11.3
2016-06-06,PARC3,11.25,11.3
2016-06-07,PARC3,11.3,11.2
2016-06-08,PARC3,11.11,11.25
2016-06-09,PARC3,11.22,11.35
2016-06-10,PARC3,11.29,11.23
2016-06-13,PARC3,11.04,11.1
2016-06-14,PARC3,11.15,11.2
2016-06-15,PARC3,11.09,11.15
2016-06-16,PARC3,11.1,11.13
2016-06-17,PARC3,11.25,11.6
2016-06-20,PARC3,11.59,11.7
2016-06-21,PARC3,11.7,11.7
2016-06-22,PARC3,11.74,11.97
2016-06-23,PARC3,12.02,12.27
2016-06-24,PARC3,11.89,12.25
2016-06-27,PARC3,12.25,12.3
2016-06-28,PARC3,12.4,12.5
2016-06-29,PARC3,12.48,12.66
2016-06-30,PARC3,12.6,13.0
2016-07-01,PARC3,13.0,12.89
2016-07-04,PARC3,12.89,12.8
2016-07-05,PARC3,12.65,12.4
2016-07-06,PARC3,12.42,11.95
2016-07-07,PARC3,11.94,12.6
2016-07-08,PARC3,12.6,12.5
2016-07-11,PARC3,12.53,12.67
2016-07-12,PARC3,12.57,12.55
2016-07-13,PARC3,12.62,12.5
2016-07-14,PARC3,12.76,12.44
2016-07-15,PARC3,12.38,11.77
2016-07-18,PARC3,11.82,12.05
2016-07-19,PARC3,12.0,12.0
2016-07-20,PARC3,12.04,12.0
2016-07-21,PARC3,12.26,12.2
2016-07-22,PARC3,12.2,12.3
2016-07-25,PARC3,12.49,12.43
2016-07-26,PARC3,12.43,12.6
2016-07-27,PARC3,12.66,12.35
2016-07-28,PARC3,12.41,12.6
2016-07-29,PARC3,12.77,13.01
2016-08-01,PARC3,13.0,13.0
2016-08-02,PARC3,13.05,12.7
2016-08-03,PARC3,12.65,13.1
2016-08-04,PARC3,13.0,12.76
2016-08-05,PARC3,12.84,13.0
2016-08-08,PARC3,13.0,13.08
2016-08-09,PARC3,13.0,13.15
2016-08-10,PARC3,13.28,12.8
2016-08-11,PARC3,12.81,13.1
2016-08-12,PARC3,13.1,12.8
2016-08-15,PARC3,12.85,12.9
2016-08-16,PARC3,12.94,12.93
2016-08-17,PARC3,12.91,12.8
2016-08-18,PARC3,12.85,12.73
2016-08-19,PARC3,12.99,12.99
2016-08-22,PARC3,12.94,12.76
2016-08-23,PARC3,12.76,12.72
2016-08-24,PARC3,12.61,12.8
2016-08-25,PARC3,12.85,12.8
2016-08-26,PARC3,12.85,12.84
2016-08-29,PARC3,12.95,12.96
2016-08-30,PARC3,13.05,13.0
2016-08-31,PARC3,13.09,13.0
2016-09-01,PARC3,13.01,13.41
2016-09-02,PARC3,13.18,13.55
2016-09-05,PARC3,13.61,13.36
2016-09-06,PARC3,13.37,13.61
2016-09-08,PARC3,13.62,13.77
2016-09-09,PARC3,13.73,14.06
2016-09-12,PARC3,14.0,14.65
2016-09-13,PARC3,14.73,14.4
2016-09-14,PARC3,14.15,14.87
2016-09-15,PARC3,14.86,15.1
2016-09-16,PARC3,14.91,14.8
2016-09-19,PARC3,14.79,14.47
2016-09-20,PARC3,14.6,14.53
2016-09-21,PARC3,14.5,14.3
2016-09-22,PARC3,14.3,14.65
2016-09-23,PARC3,14.57,14.8
2016-09-26,PARC3,14.65,14.28
2016-09-27,PARC3,14.5,14.81
2016-09-28,PARC3,14.8,14.55
2016-09-29,PARC3,14.79,14.55
2016-09-30,PARC3,14.55,14.6
2016-10-03,PARC3,14.56,14.6
2016-10-04,PARC3,14.59,14.6
2016-10-05,PARC3,14.59,14.7
2016-10-06,PARC3,14.69,14.85
2016-10-07,PARC3,15.05,15.1
2016-10-10,PARC3,15.24,15.6
2016-10-11,PARC3,15.25,15.25
2016-10-13,PARC3,15.25,15.2
2016-10-14,PARC3,15.4,15.32
2016-10-17,PARC3,15.32,15.5
2016-10-18,PARC3,15.51,15.2
2016-10-19,PARC3,15.2,15.19
2016-10-20,PARC3,15.16,14.6
2016-10-21,PARC3,14.61,14.8
2016-10-24,PARC3,15.0,14.8
2016-10-25,PARC3,14.87,15.2
2016-10-26,PARC3,14.83,14.88
2016-10-27,PARC3,14.81,15.15
2016-10-28,AALR3,19.3,19.2
2016-10-28,PARC3,15.0,15.11
2016-10-31,AALR3,19.19,18.06
2016-10-31,PARC3,15.0,15.09
2016-11-01,AALR3,18.06,17.9
2016-11-01,PARC3,15.09,14.99
2016-11-03,AALR3,18.0,17.99
2016-11-03,PARC3,14.96,14.95
2016-11-04,AALR3,17.95,17.75
2016-11-04,PARC3,14.96,14.83
2016-11-07,AALR3,17.98,17.65
2016-11-07,PARC3,14.82,14.85
2016-11-08,AALR3,17.38,17.49
2016-11-08,PARC3,14.79,14.86
2016-11-09,AALR3,17.0,16.55
2016-11-09,PARC3,14.51,14.79
2016-11-10,AALR3,16.94,15.98
2016-11-10,PARC3,14.81,14.5
2016-11-11,AALR3,15.81,15.25
2016-11-11,PARC3,14.41,13.95
2016-11-14,AALR3,15.19,15.52
2016-11-14,PARC3,13.75,13.82
2016-11-16,AALR3,15.95,15.95
2016-11-16,PARC3,13.75,13.87
2016-11-17,AALR3,15.88,16.55
2016-11-17,PARC3,13.75,14.28
2016-11-18,AALR3,16.79,17.18
2016-11-18,PARC3,14.07,14.55
2016-11-21,AALR3,17.4,17.19
2016-11-21,PARC3,14.48,14.44
2016-11-22,AALR3,17.37,16.98
2016-11-22,PARC3,14.46,14.26
2016-11-23,AALR3,17.21,16.75
2016-11-23,PARC3,14.3,14.05
2016-11-24,AALR3,16.75,16.8
2016-11-24,PARC3,13.95,14.01
2016-11-25,AALR3,16.51,16.7
2016-11-25,PARC3,14.0,13.57
2016-11-28,AALR3,16.77,16.0
2016-11-28,PARC3,13.56,13.46
2016-11-29,AALR3,15.9,15.84
2016-11-29,PARC3,13.39,13.4
2016-11-30,AALR3,15.8,15.85
2016-11-30,PARC3,13.42,13.35
2016-12-01,AALR3,15.4,14.92
2016-12-01,PARC3,13.35,13.49
2016-12-02,AALR3,15.0,14.76
2016-12-02,PARC3,13.05,13.15
2016-12-05,AALR3,15.05,14.63
2016-12-05,PARC3,13.26,13.18
2016-12-06,AALR3,14.54,14.48
2016-12-06,PARC3,13.15,13.01
2016-12-07,AALR3,14.59,14.4
2016-12-07,PARC3,12.97,13.0
2016-12-08,AALR3,14.58,14.4
2016-12-08,PARC3,13.0,13.2
2016-12-09,AALR3,14.45,14.75
2016-12-09,PARC3,13.2,13.25
2016-12-12,AALR3,14.74,15.0
2016-12-12,PARC3,13.5,13.0
2016-12-13,AALR3,15.02,15.1
2016-12-13,PARC3,12.99,12.6
2016-12-14,AALR3,15.29,15.0
2016-12-14,PARC3,12.68,12.56
2016-12-15,AALR3,14.98,14.8
2016-12-15,PARC3,12.8,12.51
2016-12-16,AALR3,14.79,14.78
2016-12-16,PARC3,12.62,12.25
2016-12-19,AALR3,14.63,14.5
2016-12-19,PARC3,12.28,12.15
2016-12-20,AALR3,14.49,14.42
2016-12-20,PARC3,12.41,12.9
2016-12-21,AALR3,14.32,14.24
2016-12-21,PARC3,12.9,13.18
2016-12-22,AALR3,14.27,14.2
2016-12-22,PARC3,13.19,13.02
2016-12-23,AALR3,14.1,13.95
2016-12-23,PARC3,13.03,13.11
2016-12-26,AALR3,14.18,14.15
2016-12-26,PARC3,13.21,13.04
2016-12-27,AALR3,14.18,14.0
2016-12-27,PARC3,13.05,13.0
2016-12-28,AALR3,14.07,14.2
2016-12-28,PARC3,13.24,13.49
2016-12-29,AALR3,14.15,14.65
2016-12-29,PARC3,13.49,13.46
